case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,offshore,retrofit,retrofit_y,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,geometry,cluster_label,xlong_centroid,ylat_centroid,geometry_centroid
3033104.0,48-024024,2009.0,42236.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.546097,27.149494,POINT (-97.546097 27.149494),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033054.0,48-023915,2009.0,42203.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.54969,27.119795,POINT (-97.54969 27.119795),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033064.0,48-023980,2009.0,42240.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.507294,27.152195,POINT (-97.507294 27.152195),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033058.0,48-023949,2009.0,42215.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2017-02-16,Maxar,-97.539246,27.127926,POINT (-97.539246 27.127926),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033086.0,48-024051,2009.0,42180.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.609695,27.101496,POINT (-97.609695 27.101496),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033098.0,48-024018,2009.0,42216.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.573891,27.128796,POINT (-97.573891 27.128796),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033045.0,48-023751,2009.0,42160.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.588295,27.090595,POINT (-97.588295 27.090595),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033072.0,48-023970,2009.0,42251.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.473694,27.177694,POINT (-97.473694 27.177694),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033374.0,48-023715,2009.0,42127.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.575371,27.071735,POINT (-97.575371 27.071735),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033090.0,48-024047,2009.0,42193.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.601395,27.109394,POINT (-97.601395 27.109394),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033083.0,48-024055,2009.0,42176.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.614395,27.098194,POINT (-97.614395 27.098194),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033068.0,48-023976,2009.0,42247.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.483597,27.169994,POINT (-97.483597 27.169994),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033031.0,48-023649,2009.0,42142.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.564095,27.080496,POINT (-97.564095 27.080496),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033085.0,48-024054,2009.0,42177.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.612289,27.100195,POINT (-97.612289 27.100195),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033375.0,48-023908,2009.0,42179.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.574493,27.101295,POINT (-97.574493 27.101295),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033036.0,48-023711,2009.0,42121.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.617996,27.068094,POINT (-97.617996 27.068094),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033078.0,48-024065,2009.0,42159.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.625595,27.089794,POINT (-97.625595 27.089794),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033071.0,48-023973,2009.0,42250.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.475891,27.175896,POINT (-97.475891 27.175896),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033052.0,48-023913,2009.0,42198.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.556496,27.114695,POINT (-97.556496 27.114695),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033047.0,48-023895,2009.0,42168.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.583496,27.094395,POINT (-97.583496 27.094395),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033061.0,48-023944,2009.0,42233.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.516693,27.144495,POINT (-97.516693 27.144495),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033046.0,48-023752,2009.0,42165.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.585793,27.092794,POINT (-97.585793 27.092794),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033050.0,48-023910,2009.0,42186.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.569595,27.104395,POINT (-97.569595 27.104395),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033053.0,48-023914,2009.0,42201.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.552094,27.117695,POINT (-97.552094 27.117695),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033028.0,48-023713,2009.0,42132.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.570793,27.075195,POINT (-97.570793 27.075195),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033049.0,48-023909,2009.0,42183.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.572296,27.102995,POINT (-97.572296 27.102995),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033108.0,48-024015,2009.0,42245.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.531494,27.160395,POINT (-97.531494 27.160395),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033033.0,48-023654,2009.0,42148.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.559692,27.083796,POINT (-97.559692 27.083796),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033029.0,48-023712,2009.0,42136.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.568993,27.077394,POINT (-97.568993 27.077394),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033042.0,48-023748,2009.0,42141.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.602295,27.079796,POINT (-97.602295 27.079796),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033097.0,48-024017,2009.0,42213.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.576195,27.127094,POINT (-97.576195 27.127094),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033079.0,48-024067,2009.0,42161.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.623596,27.091595,POINT (-97.623596 27.091595),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033043.0,48-023749,2009.0,42149.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.597092,27.083996,POINT (-97.597092 27.083996),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033089.0,48-024048,2009.0,42189.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.602989,27.106695,POINT (-97.602989 27.106695),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033034.0,48-023972,2009.0,42231.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.479393,27.143894,POINT (-97.479393 27.143894),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033038.0,48-023709,2009.0,42126.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.613297,27.071295,POINT (-97.613297 27.071295),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033067.0,48-023977,2009.0,42246.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.493294,27.162994,POINT (-97.493294 27.162994),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033103.0,48-024023,2009.0,42235.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2018-05-30,Maxar,-97.549896,27.146595,POINT (-97.549896 27.146595),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033073.0,48-024068,2009.0,42137.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.640892,27.077496,POINT (-97.640892 27.077496),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033035.0,48-023971,2009.0,42234.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.477692,27.145796,POINT (-97.477692 27.145796),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033032.0,48-023652,2009.0,42144.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.56189,27.082094,POINT (-97.56189 27.082094),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033094.0,48-024043,2009.0,42204.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.585297,27.120195,POINT (-97.585297 27.120195),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033044.0,48-023750,2009.0,42155.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.591293,27.088196,POINT (-97.591293 27.088196),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033102.0,48-024022,2009.0,42232.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2018-05-30,Maxar,-97.55249,27.144094,POINT (-97.55249 27.144094),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033076.0,48-024071,2009.0,42154.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.630592,27.087296,POINT (-97.630592 27.087296),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033069.0,48-023975,2009.0,42248.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.481194,27.171894,POINT (-97.481194 27.171894),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033077.0,48-024066,2009.0,42156.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.627792,27.088295,POINT (-97.627792 27.088295),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033095.0,48-024045,2009.0,42208.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.580696,27.123695,POINT (-97.580696 27.123695),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033041.0,48-023747,2009.0,42139.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.604591,27.078396,POINT (-97.604591 27.078396),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033066.0,48-023978,2009.0,42244.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.497597,27.158594,POINT (-97.497597 27.158594),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033056.0,48-023951,2009.0,42209.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.543594,27.124495,POINT (-97.543594 27.124495),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033099.0,48-024019,2009.0,42219.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.568695,27.131994,POINT (-97.568695 27.131994),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033106.0,48-024026,2009.0,42241.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2018-05-30,Maxar,-97.537994,27.154995,POINT (-97.537994 27.154995),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033030.0,48-023648,2009.0,42138.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.566292,27.077995,POINT (-97.566292 27.077995),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033027.0,48-023714,2009.0,42129.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.57309,27.073496,POINT (-97.57309 27.073496),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033065.0,48-023979,2009.0,42242.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.502495,27.155794,POINT (-97.502495 27.155794),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033087.0,48-024050,2009.0,42184.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.607491,27.103195,POINT (-97.607491 27.103195),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033037.0,48-023710,2009.0,42124.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.615692,27.069796,POINT (-97.615692 27.069796),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033055.0,48-023952,2009.0,42206.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.545296,27.122395,POINT (-97.545296 27.122395),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033081.0,48-024057,2009.0,42170.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.619095,27.094995,POINT (-97.619095 27.094995),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033039.0,48-023745,2009.0,42130.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.61039,27.073595,POINT (-97.61039 27.073595),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033074.0,48-024069,2009.0,42146.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.634895,27.082596,POINT (-97.634895 27.082596),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033051.0,48-023911,2009.0,42190.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.565392,27.107895,POINT (-97.565392 27.107895),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3092008.0,48-024042,2009.0,-9999.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2018-05-30,Maxar,-97.592133,27.116028,POINT (-97.592133 27.116028),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033080.0,48-024058,2009.0,42166.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.621292,27.093294,POINT (-97.621292 27.093294),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033063.0,48-023942,2009.0,42238.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.50959,27.150995,POINT (-97.50959 27.150995),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033105.0,48-024025,2009.0,42239.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-19,Maxar,-97.543594,27.151396,POINT (-97.543594 27.151396),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3033075.0,48-024070,2009.0,42150.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2019-07-17,Maxar,-97.63279,27.084496,POINT (-97.63279 27.084496),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
3084381.0,48-023950,2009.0,42211.0,57095.0,TX,Kenedy County,48261,Penescal II,2010.0,84.0,201.6,Mitsubishi,MWT92/2.4,2400.0,80.0,92.0,6647.61,125.9,0.0,0.0,-9999.0,3.0,3.0,2018-01-29,Maxar,-97.541374,27.126143,POINT (-97.541374 27.126143),2,-97.56640204819277,27.11539686746988,POINT (-97.56640204819277 27.11539686746988)
